,page scan,active->inactive,active->laundry,inactive->active,inactive->free,inactive->laundry,laundry->active,laundry->free
570,55200922,29136,16679814,550,529331,425227,139,0
571,55248982,29136,16727786,550,529331,425227,139,0
572,55297209,29139,16775925,550,529331,425227,139,0
573,55345442,29139,16824070,550,529334,425227,139,0
574,55393501,29139,16872043,550,529334,425227,139,0
575,55441561,29139,16920017,550,529334,425227,139,0
576,55489618,29140,16967988,550,529334,425227,139,0
577,55537677,29140,17015961,550,529335,425227,139,0
578,55585731,29140,17063930,550,529335,425227,139,0
579,55633785,29140,17111899,550,529335,425227,139,0
580,55681818,29140,17159846,550,529335,425227,139,0
581,55729866,29141,17207793,550,529335,425227,139,0
582,55778112,29141,17255936,550,529336,425227,139,0
583,55826312,29156,17304034,550,529336,425227,139,0
584,55874364,29158,17351984,550,529351,425227,139,0
585,55922401,29158,17399934,550,529353,425227,139,0
586,56890885,29158,17408349,550,529353,425227,139,0
587,57859369,29158,17408349,550,529353,425227,139,0
588,57915818,29158,17456298,550,529353,425227,139,0
589,57963853,29158,17504248,550,529353,425227,139,0
590,58011887,29158,17552197,550,529353,425227,139,0
591,58059964,29158,17600189,550,529353,425227,139,0
592,58108041,29158,17648181,550,529353,425227,139,0
593,58156079,29158,17696134,550,529353,425227,139,0
594,58204118,29158,17744088,550,529353,425227,139,0
595,58252157,29158,17792042,550,529353,425227,139,0
596,58300195,29158,17839995,550,529353,425227,139,0
597,58348230,29158,17887945,550,529353,425227,139,0
598,58396264,29158,17935894,550,529353,425227,139,0
599,58444275,29158,17983820,550,529353,425227,139,0
600,58492289,29158,18031749,550,529353,425227,139,0
601,58540368,29158,18079743,550,529353,425227,139,0
602,58588403,29158,18127693,550,529353,425227,139,0
603,58636435,29158,18175640,550,529353,425227,139,0
604,58684467,29158,18223587,550,529353,425227,139,0
605,58732499,29158,18271534,550,529353,425227,139,0
606,58780530,29158,18319480,550,529353,425227,139,0
607,58828562,29158,18367427,550,529353,425227,139,0
608,59797047,29158,18376748,550,529353,425227,139,0
609,60765533,29158,18376748,550,529353,425227,139,0
610,60822941,29158,18424749,550,529353,425227,139,0
611,60871028,29158,18472750,550,529353,425227,139,0
612,60919070,29158,18520706,550,529353,425227,139,0
613,60967108,29159,18568658,550,529353,425227,139,0
614,61015150,29159,18616614,551,529353,425227,139,0
615,61063187,29159,18664565,551,529353,425227,139,0
616,61111224,29159,18712516,551,529353,425227,139,0
617,61159242,29159,18760448,551,529353,425227,139,0
618,61207263,29159,18808383,551,529353,425227,139,0
619,61255353,29159,18856388,551,529353,425227,139,0
620,61303444,29159,18904393,551,529353,425227,139,0
621,61351485,29159,18952348,551,529353,425227,139,0
622,61399527,29159,19000304,551,529353,425227,139,0
623,61447569,29159,19048260,551,529353,425227,139,0
624,61495611,29159,19096216,551,529353,425227,139,0
625,61543653,29159,19144172,551,529353,425227,139,0
626,61591691,29160,19192124,551,529353,425227,139,0
627,61639732,29160,19240079,551,529354,425227,139,0
628,61687772,29160,19288034,551,529354,425227,139,0
