,page scan,active->inactive,active->laundry,inactive->active,inactive->free,inactive->laundry,laundry->active,laundry->free
204,34942300,2522,4507959,372,527208,908374,0,0
205,35639196,2522,4557871,372,527208,908374,0,0
206,35944376,2523,4607600,372,527208,908374,0,0
207,35994111,2523,4657334,372,527209,908374,0,0
208,36043844,2523,4707067,372,527209,908374,0,0
209,36093578,2523,4756801,372,527209,908374,0,0
210,36790477,2523,4806533,372,527209,908374,0,0
211,37760813,2523,4824697,372,527209,908374,0,0
212,38059221,2523,4874429,372,527209,908374,0,0
213,38108952,2523,4924160,372,527209,908374,0,0
214,38158862,2523,4974070,372,527209,908374,0,0
215,38208773,2523,5023980,372,527209,908374,0,0
216,38258551,2524,5073729,372,527209,908374,0,0
217,38308301,2524,5123478,372,527210,908374,0,0
218,38358050,2524,5173227,372,527210,908374,0,0
219,38425963,2524,5222976,372,527210,908374,0,0
220,38475711,2524,5272724,372,527210,908374,0,0
221,39446046,2529,5279002,372,527210,908374,0,0
222,39545854,2529,5328745,372,527215,908374,0,0
223,39595731,2529,5378616,372,527215,908374,0,0
224,39695334,2529,5428487,372,527215,908374,0,0
225,40416483,2529,5478213,372,527215,908374,0,0
226,40466212,2529,5527942,372,527215,908374,0,0
227,40715311,2529,5577670,372,527215,908374,0,0
228,40765040,2529,5627399,372,527215,908374,0,0
229,40814768,2529,5677127,372,527215,908374,0,0
230,40864495,2529,5726854,372,527215,908374,0,0
231,41585938,2529,5776581,372,527215,908374,0,0
232,42556268,2529,5794849,372,527215,908374,0,0
233,42854886,2529,5844684,372,527215,908374,0,0
234,42904632,2529,5894430,372,527215,908374,0,0
235,42954385,2529,5944182,372,527216,908374,0,0
236,43004133,2530,5993928,372,527217,908374,0,0
237,43053896,2533,6043667,372,527218,908374,0,0
238,43103644,2533,6093412,372,527221,908374,0,0
239,43159667,2533,6143157,372,527221,908374,0,0
240,43209412,2533,6192902,372,527221,908374,0,0
241,43259156,2533,6242646,372,527221,908374,0,0
242,44229484,2535,6249154,372,527221,908374,0,0
243,44397083,2535,6298880,372,527223,908374,0,0
244,44446800,2541,6348591,372,527223,908374,0,0
245,44546255,2541,6398313,372,527229,908374,0,0
246,45249215,2541,6448036,372,527229,908374,0,0
247,45298937,2541,6497758,372,527229,908374,0,0
248,45565962,2541,6547481,372,527229,908374,0,0
249,45615683,2541,6597202,372,527229,908374,0,0
250,45665404,2541,6646923,372,527229,908374,0,0
251,45715233,2541,6696752,372,527229,908374,0,0
252,46436685,2541,6746581,372,527229,908374,0,0
253,47407006,2541,6765001,372,527229,908374,0,0
254,47705788,2541,6814740,372,527229,908374,0,0
255,47755525,2541,6864477,372,527229,908374,0,0
256,47805265,2541,6914214,372,527229,908374,0,0
257,47855002,2541,6963951,372,527229,908374,0,0
258,47904757,2541,7013688,372,527229,908374,0,0
259,47954495,2541,7063426,372,527229,908374,0,0
260,48004232,2541,7113163,372,527229,908374,0,0
261,48054135,2541,7163066,372,527229,908374,0,0
262,48103854,2541,7212785,372,527229,908374,0,0
263,49074175,2541,7212797,372,527229,908374,0,0
264,49223315,2541,7262518,372,527229,908374,0,0
265,49273037,2541,7312240,372,527229,908374,0,0
266,49390855,2541,7361961,372,527229,908374,0,0
267,50087389,2541,7411683,372,527229,908374,0,0
268,50137263,2541,7461405,372,527229,908374,0,0
269,50404394,2541,7511127,372,527229,908374,0,0
270,50454098,2541,7560555,372,527503,908374,0,0
271,50503527,2541,7609983,372,527503,908374,0,0
272,50552914,2541,7659370,372,527503,908374,0,0
273,51249239,2541,7708758,372,527503,908374,0,0
274,52219234,2541,7716882,372,527503,908374,0,0
275,52516050,2541,7766268,372,527503,908374,0,0
276,52565437,2541,7815655,372,527503,908374,0,0
277,52614826,2541,7865041,372,527503,908374,0,0
278,52664213,2541,7914428,372,527503,908374,0,0
279,52713661,2541,7963858,372,527503,908374,0,0
280,52763033,2541,8013230,372,527503,908374,0,0
281,52812406,2541,8062603,372,527503,908374,0,0
282,52861779,2541,8111976,372,527503,908374,0,0
283,52911153,2541,8161350,372,527503,908374,0,0
284,53881148,2541,8182934,372,527503,908374,0,0
285,54030067,2541,8232308,372,527503,908374,0,0
286,54079442,2541,8281681,372,527503,908374,0,0
287,54186328,2541,8331055,372,527503,908374,0,0
288,54899483,2541,8380428,372,527503,908374,0,0
289,54948920,2541,8429865,372,527503,908374,0,0
290,55204057,2541,8479256,372,527503,908374,0,0
291,55253453,2541,8528648,372,527503,908374,0,0
292,55321110,2542,8578036,372,527503,908374,0,0
293,55370502,2542,8627427,372,527504,908374,0,0
294,56065356,2542,8676816,372,527504,908374,0,0
295,57035350,2542,8678614,372,527504,908374,0,0
296,57331689,2542,8728003,372,527504,908374,0,0
297,57381077,2542,8777391,372,527504,908374,0,0
298,57430527,2542,8826838,372,527504,908374,0,0
299,57479898,2542,8876209,372,527504,908374,0,0
300,57529288,2542,8925581,372,527504,908374,0,0
301,57578660,2542,8974953,372,527504,908374,0,0
302,57628032,2542,9024325,372,527504,908374,0,0
303,57677403,2542,9073696,372,527504,908374,0,0
304,57726775,2542,9123068,372,527504,908374,0,0
305,58696769,2542,9131206,372,527504,908374,0,0
306,58845050,2542,9180576,372,527504,908374,0,0
307,58894593,2542,9230119,372,527504,908374,0,0
308,58995323,2542,9279662,372,527504,908374,0,0
309,59694902,2542,9329052,372,527504,908374,0,0
310,59744293,2542,9378443,372,527504,908374,0,0
311,59993412,2550,9427810,372,527504,908374,0,0
312,60042798,2553,9477185,373,527511,908374,0,0
313,60092180,2553,9526564,373,527514,908374,0,0
314,60141559,2553,9575943,373,527514,908374,0,0
315,60841346,2553,9625322,373,527514,908374,0,0
316,61811330,2553,9646677,373,527514,908374,0,0
317,62107736,2553,9696039,373,527514,908374,0,0
318,62157101,2553,9745404,373,527514,908374,0,0
319,62227718,2553,9794767,373,527514,908374,0,0
320,62277081,2553,9844130,373,527514,908374,0,0
321,62326462,2553,9893493,373,527514,908374,0,0
322,62375825,2553,9942856,373,527514,908374,0,0
323,62425188,2553,9992219,373,527514,908374,0,0
324,62474550,2553,10041581,373,527514,908374,0,0
325,62523913,2553,10090944,373,527514,908374,0,0
326,63493897,2553,10092929,373,527514,908374,0,0
327,63621037,2553,10142438,373,527514,908374,0,0
328,63670418,2553,10191819,373,527514,908374,0,0
329,63790532,2553,10241199,373,527514,908374,0,0
330,64483687,2553,10290580,373,527514,908374,0,0
331,64533067,2553,10339960,373,527514,908374,0,0
332,64801551,2553,10389339,373,527514,908374,0,0
333,64850931,2553,10438718,373,527514,908374,0,0
334,64900310,2553,10488097,373,527514,908374,0,0
335,64949746,2553,10537533,373,527514,908374,0,0
336,65643130,2553,10586892,373,527514,908374,0,0
337,66613114,2553,10595183,373,527514,908374,0,0
338,66909429,2553,10644544,373,527514,908374,0,0
339,66958790,2553,10693905,373,527514,908374,0,0
340,67008154,2553,10743266,373,527514,908374,0,0
341,67057514,2553,10792626,373,527514,908374,0,0
342,67106893,2553,10841987,373,527514,908374,0,0
343,67156253,2553,10891347,373,527514,908374,0,0
344,67205669,2553,10940763,373,527514,908374,0,0
345,67255043,2553,10990137,373,527514,908374,0,0
346,67312707,2553,11039510,373,527514,908374,0,0
347,68282691,2553,11060805,373,527514,908374,0,0
348,68430926,2553,11110178,373,527514,908374,0,0
349,68480300,2553,11159552,373,527514,908374,0,0
350,68579038,2553,11208930,374,527514,908374,0,0
351,69299915,2554,11258123,374,527690,908374,0,0
352,69349111,2554,11307318,374,527691,908374,0,0
353,69595765,2554,11356513,374,527691,908374,0,0
354,69644943,2554,11405688,374,527691,908374,0,0
355,69694121,2554,11454866,374,527691,908374,0,0
356,69743298,2554,11504043,374,527691,908374,0,0
357,70463692,2554,11553219,374,527691,908374,0,0
358,71433538,2554,11565030,374,527691,908374,0,0
359,71728646,2554,11614206,374,527691,908374,0,0
360,71777821,2554,11663381,374,527691,908374,0,0
361,71829121,2554,11712557,374,527691,908374,0,0
362,71878296,2554,11761732,374,527691,908374,0,0
363,71927599,2554,11811017,374,527691,908374,0,0
364,71976789,2554,11860207,374,527691,908374,0,0
365,72026252,2554,11909540,396,527793,908380,0,0
366,72075586,2554,11958874,396,527793,908380,0,0
367,72128258,2554,12008209,396,527793,908380,0,0
368,73098238,2554,12009357,396,527793,908380,0,0
369,73243941,2554,12058692,396,527793,908380,0,0
370,73293276,2554,12108027,396,527793,908380,0,0
371,73400308,2570,12157314,396,527793,908380,0,0
372,74094250,2570,12206681,396,527809,908380,0,0
373,74143554,2570,12255985,396,527809,908380,0,0
374,74398648,2570,12305292,396,527809,908380,0,0
375,74447956,2570,12354598,396,527809,908380,0,0
376,74497261,2570,12403903,396,527809,908380,0,0
377,74547714,2570,12453208,396,527809,908380,0,0
378,75237887,2570,12502513,396,527809,908380,0,0
379,76207851,2570,12522833,396,527809,908380,0,0
380,76504816,2570,12572138,396,527809,908380,0,0
381,76554186,2570,12621508,396,527809,908380,0,0
382,76603511,2570,12670830,396,527809,908380,0,0
383,76652833,2570,12720152,396,527809,908380,0,0
384,76702173,2570,12769474,396,527809,908380,0,0
385,76751683,2614,12818675,412,527898,908384,0,0
386,76801022,2614,12867964,412,527942,908384,0,0
387,76850312,2614,12917254,412,527942,908384,0,0
388,76899601,2614,12966543,412,527942,908384,0,0
389,77869522,2614,12978884,412,527942,908384,0,0
390,78037903,2614,13028173,412,527942,908384,0,0
391,78087176,2614,13077446,412,527942,908384,0,0
392,78185832,2615,13126719,412,527942,908384,0,0
393,78888596,2615,13175993,412,527943,908384,0,0
394,78958191,2615,13225268,412,527943,908384,0,0
395,79204781,2615,13274540,412,527943,908384,0,0
396,79254055,2615,13323812,412,527943,908384,0,0
397,79303327,2615,13373084,412,527943,908384,0,0
398,79352598,2615,13422355,412,527943,908384,0,0
399,80075743,2615,13471627,412,527943,908384,0,0
400,81045663,2617,13492360,412,527943,908384,0,0
401,81341314,2617,13541647,412,527945,908384,0,0
402,81390600,2617,13590933,412,527945,908384,0,0
403,81439890,2617,13640220,412,527945,908384,0,0
404,81501517,2617,13689506,412,527945,908384,0,0
405,81550897,2621,13738781,412,527945,908384,0,0
406,81600272,2622,13788060,412,527949,908384,0,0
407,81649561,2622,13837342,412,527950,908384,0,0
408,81698843,2622,13886624,412,527950,908384,0,0
409,81748173,2622,13935954,412,527950,908384,0,0
410,82718086,2622,13948416,412,527950,908384,0,0
411,82871651,2622,13997684,412,527950,908384,0,0
412,82920918,2622,14046951,412,527950,908384,0,0
413,83034429,2686,14096027,412,527950,908384,0,0
414,83737040,2686,14145228,412,528014,908384,0,0
415,83791887,2686,14194428,412,528014,908384,0,0
416,84053171,2686,14243629,412,528014,908384,0,0
417,84102371,2686,14292829,412,528014,908384,0,0
418,84151572,2686,14342030,412,528014,908384,0,0
419,84200838,2686,14391296,412,528014,908384,0,0
420,84909003,2687,14440507,412,528014,908384,0,0
421,85878852,2697,14446819,412,528015,908384,0,0
422,86174009,2697,14496022,412,528025,908384,0,0
423,86223211,2697,14545224,412,528025,908384,0,0
424,86272417,2697,14594427,412,528025,908384,0,0
425,86321619,2697,14643629,412,528025,908384,0,0
426,86370838,2698,14692829,412,528025,908384,0,0
427,86419897,2772,14741811,412,528026,908384,0,0
428,86469087,2772,14790926,412,528100,908384,0,0
429,86518205,2772,14840044,412,528100,908384,0,0
430,86567322,2772,14889161,412,528100,908384,0,0
431,87537085,2773,14905582,412,528100,908384,0,0
432,87684704,2773,14954698,412,528101,908384,0,0
433,87733818,2773,15003812,412,528101,908384,0,0
434,87838439,2781,15052902,412,528101,908384,0,0
435,88543204,2782,15102005,412,528109,908384,0,0
436,88592308,2782,15151108,412,528110,908384,0,0
437,88844431,2782,15200287,412,528110,908384,0,0
438,88893610,2782,15249466,412,528110,908384,0,0
439,88942733,2782,15298589,412,528110,908384,0,0
440,88991856,2782,15347712,412,528110,908384,0,0
441,89696301,2782,15396835,412,528110,908384,0,0
442,90666054,2782,15410137,412,528110,908384,0,0
443,90960871,2782,15459260,412,528110,908384,0,0
444,91009993,2782,15508382,412,528110,908384,0,0
445,91059119,2782,15557505,412,528110,908384,0,0
446,91108291,2782,15606677,412,528110,908384,0,0
447,91157414,2782,15655782,412,528110,908384,0,0
448,91206522,2782,15704890,412,528110,908384,0,0
449,91269284,2782,15754220,449,528198,908388,0,0
450,91318614,2782,15803550,449,528198,908388,0,0
451,91367945,2782,15852881,449,528198,908388,0,0
452,92337908,2782,15858791,449,528198,908388,0,0
453,92485542,2782,15908118,449,528198,908388,0,0
454,92534871,2782,15957447,449,528198,908388,0,0
455,92633324,2782,16006775,449,528198,908388,0,0
456,93341624,2782,16056282,449,528198,908388,0,0
457,93391131,2782,16105789,449,528198,908388,0,0
458,93637687,2782,16155135,449,528198,908388,0,0
459,93687035,2782,16204481,449,528198,908388,0,0
460,93736381,2782,16253827,449,528198,908388,0,0
461,93785727,2782,16303173,449,528198,908388,0,0
462,94495121,2782,16352528,465,528286,908392,0,0
463,95465085,2782,16379762,465,528286,908392,0,0
