,page scan,active->inactive,active->laundry,inactive->active,inactive->free,inactive->laundry,laundry->active,laundry->free
219,49959,0,49712,0,0,0,0,0
220,970263,0,25434,0,0,0,0,0
221,970263,90,1,0,0,0,0,0
222,75378,4,49696,0,90,0,0,0
223,49740,52,49551,15,4,0,0,0
224,49825,0,49656,1,51,0,0,0
225,49771,0,49655,0,0,0,0,0
226,49812,0,49701,5,4,0,0,0
227,49806,0,49704,0,0,0,0,0
228,49815,0,49710,0,1,0,0,0
229,49814,0,49711,0,0,0,0,0
230,49814,0,49710,0,0,0,0,0
231,49933,0,49845,0,0,0,0,0
232,49932,0,49845,0,0,0,0,0
233,49812,0,49725,0,0,0,0,0
234,49813,0,49726,0,0,0,0,0
235,49813,0,49726,0,0,0,0,0
236,49812,0,49726,0,0,0,0,0
237,49815,0,49726,0,0,0,0,0
238,49814,0,49725,0,0,0,0,0
239,49818,0,49726,0,0,0,0,0
240,49817,0,49725,0,0,0,0,0
241,970214,0,25438,0,1035,0,0,0
242,969179,0,0,0,0,0,0,0
243,74143,0,48617,0,0,0,0,0
244,48568,57,48424,0,0,0,0,0
245,48702,0,48541,0,57,0,0,0
246,48642,1,48537,0,0,0,0,0
247,48707,0,48540,0,1,0,0,0
248,48704,0,48539,0,0,0,0,0
249,48660,11,48507,0,0,0,0,0
250,48735,0,48583,0,11,0,0,0
251,48556,56,48415,0,0,0,0,0
252,48627,0,48486,0,56,0,0,0
253,48573,0,48486,0,0,0,0,0
254,48637,0,48543,4,3,0,0,0
255,48630,0,48542,0,0,0,0,0
256,48634,0,48543,0,0,0,0,0
257,48634,0,48542,0,0,0,0,0
258,48630,0,48543,0,0,0,0,0
259,48783,0,48698,0,0,0,0,0
260,48692,0,48607,0,0,0,0,0
261,48644,0,48544,0,0,0,0,0
262,969110,0,46717,0,0,0,0,0
263,969110,14,1,0,0,0,0,0
264,95331,0,48515,0,14,0,0,0
265,48602,0,48514,0,0,0,0,0
266,48603,0,48515,0,0,0,0,0
267,48602,0,48514,0,0,0,0,0
268,48603,0,48515,0,0,0,0,0
269,48659,0,48573,0,0,0,0,0
270,48676,0,48573,0,0,0,0,0
271,48637,0,48533,0,0,0,0,0
272,48635,0,48532,0,0,0,0,0
273,48636,0,48533,0,0,0,0,0
274,48635,0,48532,0,0,0,0,0
275,48692,0,48533,0,0,0,0,0
276,48675,0,48533,0,0,0,0,0
277,48677,0,48536,0,0,0,0,0
278,48705,4,48564,0,0,0,0,0
279,48558,52,48415,0,4,0,0,0
280,48618,0,48477,0,52,0,0,0
281,48567,0,48478,0,0,0,0,0
282,48544,0,48457,0,0,0,0,0
283,969108,0,47112,5,4,0,0,0
284,969099,0,0,0,0,0,0,0
285,95714,0,48517,0,0,0,0,0
286,48601,0,48516,0,0,0,0,0
287,48602,0,48517,0,0,0,0,0
288,48661,0,48576,0,0,0,0,0
289,48615,0,48530,0,0,0,0,0
290,48619,0,48531,0,0,0,0,0
291,48618,0,48530,0,0,0,0,0
292,48619,0,48531,0,0,0,0,0
293,48620,0,48531,0,0,0,0,0
294,48620,0,48531,0,0,0,0,0
295,48615,0,48530,0,0,0,0,0
296,48541,0,48132,0,324,0,0,0
297,48262,0,48177,0,0,0,0,0
298,48264,0,48177,0,0,0,0,0
299,48222,0,48135,0,0,0,0,0
300,48222,0,48135,0,0,0,0,0
301,48206,0,48116,0,0,0,0,0
